StartDate,EndDate,Attn1,Attn2,Efficacy1,Efficacy2,Efficacy3,Efficacy4,Efficacy5,Efficacy6,CAB1,CAB2,CAB3,CAB4,CAB5,CAB6,CAB7,CAB8,Ecoanx1,Ecoanx2,Ecoanx3,Ecoanx4,Ecoang1,Ecoang2,Ecoang3,Ecoang4,Ecodep1,Ecodep2,Ecodep3,Ecodep4,Ecohope1,Ecohope2,Ecohope3,Ecohope4,Affective1,Affective2,Affective3,Affective4,Ruminat1,Ruminat2,Ruminat3,Behav1,Behav2,Behav3,Persim1,Persim2,Persim3,Injustice2,Injustice3,Injustice4,Worry1,Worry2,Worry3,Worry4,Worry5,Age,GenderNum,GenderText,FinStress1,FinStress2,FinStress3,FinStress4,FinStress5,FinStress6,FinStress7,FAILED_ATTN1,FAILED_ATTN2,FAILED_ATTN,FINSTRESS_TOTAL,FINSTRESS_BINARY,GENDER_BINARY,EFFICACY_MEAN,CAB_MEAN,ECOANX_MEAN,ECOANG_MEAN,ECODEP_MEAN,ECOHOPE_MEAN,WORRY_MEAN,Mean_GenInJust,AFFECTIVE_MEAN,RUMINAT_MEAN,BEHAV_MEAN,PERSIM_MEAN
13885504515,13885505044,Strongly disagree,Nearly every day,Agree,Slightly agree,Agree,Agree,Slightly agree,Slightly agree,0,0,10,37,0,7,0,0,45,71,44,41,55,26,48,33,18,19,64,32,0,0,0,50,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Somewhat disagree,Somewhat agree,Somewhat agree,Not at all typical of me,Not at all typical of me,2,Not at all typical of me,Not at all typical of me,61,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,5.5,6.75,50.25,40.5,33.25,12.5,1.2,4.333333333333333,Not at all,Not at all,Not at all,Not at all
13885504645,13885504963,Strongly disagree,Nearly every day,Slightly agree,Slightly agree,Strongly agree,Agree,Slightly agree,Slightly agree,0,0,0,50,50,0,0,0,60,59,61,30,25,0,25,0,0,0,0,0,0,51,0,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Somewhat agree,Strongly agree,Strongly agree,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,26,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,5.5,12.5,52.5,12.5,0,12.75,1,6.333333333333333,Not at all,Not at all,Not at all,Not at all
13885500353,13885500759,Strongly disagree,Nearly every day,Agree,Slightly agree,Slightly agree,Agree,Slightly agree,Slightly agree,0,0,10,20,0,20,0,25,10,40,20,0,10,20,20,0,0,10,40,15,30,7,30,30,Not at all,Not at all,Not at all,Several of the days,Several of the days,Several of the days,Not at all,Several of the days,Not at all,Several of the days,Not at all,Not at all,Not at all,Agree,Agree,Somewhat agree,2,2,4,2,2,28,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,5.333333333333333,9.375,17.5,12.5,16.25,24.25,2.4,5.666666666666667,0.25,0.6666666666666666,0.6666666666666666,Not at all
13885504342,13885505188,Strongly disagree,Nearly every day,Slightly agree,Slightly agree,Neither agree nor disagree,Agree,Agree,Agree,0,0,0,19,0,0,0,28,14,5,8,16,52,11,12,7,1,0,0,25,41,46,56,71,Not at all,Not at all,Not at all,Not at all,Several of the days,Not at all,Several of the days,Not at all,Not at all,Not at all,Several of the days,Not at all,Not at all,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,2,2,2,3,2,24,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,5.333333333333333,5.875,10.75,20.5,6.5,53.5,2.2,4,Not at all,0.6666666666666666,Not at all,0.3333333333333333
13885503327,13885503956,Strongly disagree,Nearly every day,Strongly agree,Slightly agree,Slightly agree,Agree,Slightly agree,Agree,20,0,0,38,34,61,100,0,0,20,0,5,0,24,0,0,0,0,0,0,0,0,0,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Strongly agree,Strongly agree,Strongly agree,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,26,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,5.666666666666667,31.625,6.25,6,0,0,1,7,Not at all,Not at all,Not at all,Not at all
13885503414,13885503839,Strongly disagree,Nearly every day,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,0,0,40,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,5,6,4,5,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several of the days,Not at all,Not at all,Not at all,Not at all,Not at all,Somewhat agree,Somewhat agree,Somewhat agree,2,2,Not at all typical of me,Not at all typical of me,2,31,Woman,-99,Yes,No,No,No,No,Yes,No,Pass,Pass,0,2,Some financial stress,Woman,6.333333333333333,5,6.25,0,0.25,5,1.6,5,Not at all,Not at all,0.3333333333333333,Not at all
13885504517,13885505252,Strongly disagree,Nearly every day,Slightly disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Slightly disagree,0,0,20,50,5,10,0,0,1,8,1,7,65,20,35,14,2,1,4,30,44,43,27,10,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several of the days,Not at all,Not at all,Not at all,Several of the days,Disagree,Neither agree nor disagree,Neither agree nor disagree,3,4,3,4,4,52,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,2.6666666666666665,10.625,4.25,33.5,9.25,31,3.6,3.3333333333333335,Not at all,Not at all,0.3333333333333333,0.3333333333333333
13885502945,13885503179,Strongly disagree,Nearly every day,Slightly agree,Disagree,Slightly agree,Slightly agree,Disagree,Disagree,0,0,16,8,0,0,0,0,63,63,53,39,0,0,0,0,30,0,25,0,0,0,0,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Somewhat agree,Strongly agree,Somewhat agree,2,2,2,4,2,27,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,3.5,3,54.5,0,13.75,0,2.4,5.666666666666667,Not at all,Not at all,Not at all,Not at all
13885504574,13885505856,Strongly disagree,Nearly every day,Agree,Agree,Agree,Agree,Agree,Agree,0,0,0,70,0,0,0,0,0,50,0,10,0,0,0,0,0,0,0,0,50,50,51,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Agree,Agree,Agree,3,2,Not at all typical of me,2,2,67,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,Agree,8.75,15,0,0,37.75,2,6,Not at all,Not at all,Not at all,Not at all
13885502035,13885502476,Strongly disagree,Nearly every day,Strongly agree,Slightly agree,Slightly agree,Agree,Agree,Agree,0,0,100,100,100,100,0,100,90,91,93,94,100,84,92,93,95,49,47,53,3,12,25,100,Several of the days,Not at all,Not at all,Not at all,Several of the days,Not at all,Several of the days,Not at all,Not at all,Not at all,Several of the days,Several of the days,Several of the days,Strongly agree,Agree,Agree,4,Very typical of me,4,4,4,27,Man,-99,No,No,No,Yes,No,Yes,No,Pass,Pass,0,2,Some financial stress,Man,5.833333333333333,62.5,92,92.25,61,35,4.2,6.333333333333333,0.25,0.6666666666666666,Not at all,Several of the days
13885498837,13885499749,Strongly disagree,Nearly every day,Strongly agree,Slightly agree,Agree,Agree,Slightly agree,Slightly agree,3,7,10,8,0,0,0,0,19,15,15,26,6,9,9,5,5,6,0,0,0,12,5,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Very typical of me,Very typical of me,Very typical of me,Very typical of me,Very typical of me,26,Woman,-99,Yes,Yes,Yes,Yes,No,Yes,Yes,Pass,Pass,0,6,Some financial stress,Woman,5.666666666666667,3.5,18.75,7.25,2.75,4.25,5,4,Not at all,Not at all,Not at all,Not at all
13885502580,13885502982,Strongly disagree,Nearly every day,Slightly agree,Disagree,Agree,Slightly agree,Slightly agree,Slightly disagree,0,0,71,100,24,47,68,73,80,70,70,70,80,60,50,50,75,40,60,80,0,0,0,0,Several of the days,Not at all,Not at all,Several of the days,Several of the days,Several of the days,Not at all,Not at all,Not at all,Several of the days,Several of the days,Several of the days,Over half the days,Somewhat agree,Agree,Agree,4,4,2,2,3,19,Woman,-99,No,No,Yes,Yes,No,No,No,Pass,Pass,0,2,Some financial stress,Woman,4.333333333333333,47.875,72.5,60,63.75,0,3,5.666666666666667,0.5,0.6666666666666666,0.3333333333333333,1.3333333333333333
13885502935,13885503274,Strongly disagree,Nearly every day,Slightly agree,Slightly agree,Slightly disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,0,0,25,36,7,43,0,26,72,81,70,42,82,46,74,46,23,19,24,46,8,13,12,31,Several of the days,Several of the days,Several of the days,Not at all,Not at all,Not at all,Not at all,Several of the days,Several of the days,Several of the days,Not at all,Not at all,Not at all,Strongly agree,Strongly agree,Strongly agree,2,2,3,2,3,25,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,4.333333333333333,17.125,66.25,62,28,16,2.4,7,0.75,Not at all,Several of the days,Not at all
13885500690,13885500965,Strongly disagree,Nearly every day,Slightly agree,Disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,0,0,11,72,19,23,57,30,90,100,79,100,86,66,56,57,39,17,52,62,11,11,10,69,Not at all,Not at all,Not at all,Several of the days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Somewhat agree,Neither agree nor disagree,Somewhat agree,Very typical of me,Very typical of me,Very typical of me,Very typical of me,Very typical of me,20,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,4.5,26.5,92.25,66.25,42.5,25.25,5,4.666666666666667,0.25,Not at all,Not at all,Not at all
13885417455,13885418091,Strongly disagree,Nearly every day,Agree,Slightly agree,Agree,Agree,Slightly agree,Slightly agree,0,0,26,48,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,43,54,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,65,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,5.5,13,0,0,0,47.25,1,4,Not at all,Not at all,Not at all,Not at all
13885415078,13885415676,Strongly disagree,Nearly every day,Slightly agree,Strongly disagree,Slightly disagree,Slightly agree,Slightly disagree,Slightly agree,0,0,2,3,0,0,5,0,45,80,45,22,80,62,63,62,15,4,25,49,0,0,0,34,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several of the days,Several of the days,Agree,Agree,Agree,3,3,4,2,4,27,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,3.6666666666666665,1.25,48,66.75,23.25,8.5,3.2,6,Not at all,Not at all,Not at all,0.6666666666666666
13885504364,13885504696,Strongly disagree,Nearly every day,Disagree,Disagree,Slightly agree,Agree,Disagree,Slightly agree,0,0,31,39,0,0,35,57,96,100,90,82,92,81,89,84,76,77,90,92,11,9,7,24,Several of the days,Not at all,Several of the days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Agree,Agree,Agree,Very typical of me,Very typical of me,Very typical of me,Very typical of me,Very typical of me,30,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,3.6666666666666665,20.25,92,86.5,83.75,12.75,5,6,0.5,Not at all,Not at all,Not at all
13885505219,13885505568,Strongly disagree,Nearly every day,Agree,Slightly agree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly disagree,0,0,6,46,5,2,20,2,56,47,58,70,84,29,26,31,26,6,55,45,8,13,9,45,Over half the days,Several of the days,Several of the days,Several of the days,Not at all,Not at all,Not at all,Several of the days,Not at all,Several of the days,Not at all,Not at all,Not at all,Agree,Somewhat agree,Somewhat agree,Very typical of me,4,Very typical of me,4,4,19,Woman,-99,No,Yes,No,No,No,Yes,No,Pass,Pass,0,2,Some financial stress,Woman,4.5,10.125,57.75,42.5,33,18.75,4.4,5.333333333333333,1.25,Not at all,0.6666666666666666,Not at all
13885504762,13885505139,Strongly disagree,Nearly every day,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Neither agree nor disagree,0,0,6,12,3,21,0,15,84,99,89,80,62,62,59,48,70,62,98,57,40,47,29,47,Several of the days,Not at all,Not at all,Several of the days,Not at all,Not at all,Not at all,Several of the days,Not at all,Not at all,Not at all,Not at all,Not at all,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,4,4,Very typical of me,Very typical of me,Very typical of me,43,Woman,-99,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Pass,Pass,0,7,Some financial stress,Woman,4.666666666666667,7.125,88,57.75,71.75,40.75,4.6,4.333333333333333,0.5,Not at all,0.3333333333333333,Not at all
13885504348,13885504842,Strongly disagree,Nearly every day,Agree,Slightly agree,Slightly agree,Slightly agree,Agree,Agree,0,0,12,61,0,16,40,61,9,100,0,13,100,6,100,51,0,0,33,78,0,0,0,23,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several of the days,Not at all,Not at all,Not at all,Not at all,Not at all,Strongly agree,Strongly agree,Agree,Not at all typical of me,Not at all typical of me,2,Not at all typical of me,Not at all typical of me,49,Man,-99,No,No,No,No,No,No,Yes,Pass,Pass,0,1,Some financial stress,Man,5.5,23.75,30.5,64.25,27.75,5.75,1.2,6.666666666666667,Not at all,Not at all,0.3333333333333333,Not at all
13885504294,13885504758,Strongly disagree,Nearly every day,Disagree,Disagree,Disagree,Slightly disagree,Disagree,Disagree,0,0,0,75,50,0,0,50,9,10,0,0,0,0,0,0,0,0,0,0,60,90,20,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Neither agree nor disagree,Disagree,Neither agree nor disagree,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,4,50,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,2.1666666666666665,21.875,4.75,0,0,42.5,1.6,3.3333333333333335,Not at all,Not at all,Not at all,Not at all
13885503530,13885504300,Strongly disagree,Nearly every day,Slightly agree,Slightly agree,Agree,Agree,Agree,Agree,0,0,5,84,11,80,0,8,13,55,10,15,66,13,8,69,0,0,24,16,0,0,0,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several of the days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Strongly agree,Agree,Agree,3,3,3,2,2,56,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,5.666666666666667,23.5,23.25,39,10,0,2.6,6.333333333333333,Not at all,0.3333333333333333,Not at all,Not at all
13885504955,13885505265,Strongly disagree,Nearly every day,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,6,0,33,23,0,32,0,0,72,69,68,75,64,31,33,26,53,6,12,58,5,6,16,8,Several of the days,Several of the days,Several of the days,Not at all,Not at all,Not at all,Not at all,Nearly every day,Not at all,Several of the days,Not at all,Not at all,Not at all,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,4,4,4,4,4,46,Woman,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Woman,Slightly agree,11.75,71,38.5,32.25,8.75,4,4,0.75,Not at all,1.3333333333333333,Not at all
13885504965,13885505318,Strongly disagree,Nearly every day,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Strongly disagree,Strongly disagree,Strongly disagree,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,39,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,Strongly disagree,0,0,0,0,0,1,1,Not at all,Not at all,Not at all,Not at all
13885504939,13885505718,Strongly disagree,Nearly every day,Strongly disagree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,3,4,4,100,4,100,4,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Strongly agree,Strongly agree,Strongly agree,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,Not at all typical of me,23,Man,-99,Yes,Yes,Yes,Yes,No,Yes,Yes,Pass,Pass,0,6,Some financial stress,Man,4.833333333333333,31.125,1,1,1,1,1,7,Not at all,Not at all,Not at all,Not at all
13885504198,13885504604,Strongly disagree,Nearly every day,Disagree,Disagree,Slightly disagree,Slightly disagree,Disagree,Disagree,0,0,0,30,0,10,0,0,20,60,20,60,15,15,15,15,40,5,25,25,0,0,0,0,Several of the days,Not at all,Not at all,Several of the days,Not at all,Several of the days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Somewhat agree,Strongly agree,Strongly agree,4,3,4,4,4,21,Man,-99,No,No,No,Yes,No,Yes,No,Pass,Pass,0,2,Some financial stress,Man,2.3333333333333335,5,40,15,23.75,0,3.8,6.333333333333333,0.5,0.3333333333333333,Not at all,Not at all
13885500297,13885500697,Strongly disagree,Nearly every day,Agree,Slightly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,0,0,73,25,50,100,52,0,65,100,74,79,100,34,13,11,6,0,0,100,35,24,0,9,Several of the days,Not at all,Several of the days,Over half the days,Several of the days,Several of the days,Several of the days,Several of the days,Not at all,Not at all,Over half the days,Several of the days,Several of the days,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,3,2,Very typical of me,3,4,19,Woman,-99,No,No,No,No,Yes,No,Yes,Pass,Pass,0,2,Some financial stress,Woman,6.5,37.5,79.5,39.5,26.5,17,3.4,5,Several of the days,Several of the days,0.3333333333333333,1.3333333333333333
13885502291,13885502762,Strongly disagree,Nearly every day,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Agree,Slightly agree,0,0,20,25,0,10,10,1,11,23,14,10,28,13,41,7,4,5,27,20,74,71,77,63,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Somewhat disagree,Somewhat disagree,Somewhat agree,Not at all typical of me,Not at all typical of me,2,Not at all typical of me,Not at all typical of me,47,Man,-99,No,No,No,No,No,No,No,Pass,Pass,0,0,No financial stress,Man,5.166666666666667,8.25,14.5,22.25,14,71.25,1.2,3.6666666666666665,Not at all,Not at all,Not at all,Not at all
13885504373,13885504823,Strongly disagree,Nearly every day,Slightly agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Slightly agree,0,0,20,53,13,56,0,41,36,78,34,38,99,86,67,83,55,0,49,47,0,0,0,30,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Agree,Somewhat agree,Somewhat agree,3,2,4,2,2,49,Woman,-99,No,No,No,No,No,Yes,No,Pass,Pass,0,1,Some financial stress,Woman,Slightly agree,22.875,46.5,83.75,37.75,7.5,2.6,5.333333333333333,Not at all,Not at all,Not at all,Not at all
